Item,Package Size,Module Size,Redundant Count
java.util.concurrent.atomic,11,6,187
com.sun.corba.se.spi.orbutil.proxy,10,7,230
javax.rmi,12,7,270
org.omg.CORBA_2_3,3,3,149
java.util.concurrent,14,7,210
com.sun.corba.se.impl.resolver,19,6,194
org.omg.stub.java.rmi,3,2,147
com.sun.corba.se.internal.CosNaming,8,5,201
com.sun.corba.se.internal.Interceptors,1,1,2
com.sun.corba.se.internal.POA,1,1,2
com.sun.corba.se.internal.iiop,1,1,78
com.sun.corba.se.internal.corba,1,1,78
com.sun.corba.se.spi.activation.InitialNameServicePackage,4,4,156
com.sun.imageio.plugins.bmp,17,5,156
com.sun.imageio.plugins.common,11,3,128
java.awt.color,6,4,163
java.awt.image,11,6,209
javax.imageio,16,6,192
javax.imageio.event,4,3,135
javax.imageio.metadata,8,5,168
javax.imageio.plugins.bmp,4,4,139
javax.imageio.spi,18,8,198
javax.imageio.stream,10,4,134
org.w3c.dom,2,1,69
com.sun.imageio.plugins.gif,15,3,124
sun.awt.image,32,7,215
com.sun.imageio.plugins.jpeg,16,5,157
javax.imageio.plugins.jpeg,5,4,138
sun.java2d,24,8,226
com.sun.imageio.plugins.png,15,3,124
java.util.zip,14,6,192
com.sun.imageio.plugins.wbmp,12,3,127
com.sun.imageio.spi,5,3,134
com.sun.imageio.stream,7,4,162
com.sun.istack.internal,12,7,200
javax.activation,9,5,215
com.sun.istack.internal.localization,4,3,192
com.sun.istack.internal.logging,3,2,117
com.sun.java.swing,37,8,211
javax.swing,53,12,220
com.sun.java.swing.plaf.gtk,36,9,249
java.awt.event,11,5,202
javax.accessibility,10,4,145
javax.swing.border,8,3,154
javax.swing.colorchooser,15,6,201
javax.swing.event,15,7,198
javax.swing.filechooser,11,4,181
javax.swing.plaf,12,5,185
javax.swing.plaf.basic,40,10,228
javax.swing.plaf.synth,34,9,241
javax.swing.table,17,4,177
javax.swing.text,33,8,210
sun.awt.shell,8,3,154
sun.font,33,10,229
sun.security.action,4,3,146
sun.swing,40,11,257
sun.swing.plaf.synth,19,5,194
com.sun.java.swing.plaf.gtk.resources,2,2,118
com.sun.java.swing.plaf.motif,18,6,181
javax.swing.tree,13,4,181
com.sun.java.swing.plaf.motif.resources,2,2,118
com.sun.java.swing.plaf.nimbus,2,2,72
javax.swing.plaf.nimbus,23,9,239
sun.awt.windows,2,2,118
sun.swing.table,10,3,152
com.sun.java.swing.plaf.windows.resources,2,2,118
com.sun.java.util.jar.pack,14,8,201
java.nio.file,17,6,149
java.nio.file.attribute,8,4,147
java.util.jar,16,8,225
sun.util.logging,9,5,180
com.sun.java_cup.internal.runtime,4,3,148
com.sun.jmx.defaults,2,1,69
com.sun.jmx.interceptor,12,5,160
com.sun.jmx.mbeanserver,17,7,171
com.sun.jmx.remote.util,13,7,175
javax.management,17,7,171
javax.management.loading,13,7,171
java.util.concurrent.locks,7,4,152
javax.management.openmbean,12,8,208
com.sun.jmx.remote.internal,14,9,257
com.sun.jmx.remote.security,18,9,238
javax.management.remote,11,7,174
javax.security.auth,9,6,208
com.sun.jmx.remote.protocol.rmi,7,4,135
javax.management.remote.rmi,31,14,312
java.security.cert,13,7,216
java.util.regex,11,6,217
javax.security.auth.callback,4,3,147
javax.security.auth.login,11,6,181
javax.security.auth.spi,5,5,180
sun.management.jmxremote,26,11,286
com.sun.jmx.snmp,10,6,166
com.sun.jmx.snmp.internal,9,4,127
com.sun.jmx.snmp.IPAcl,10,5,156
java.security.acl,4,4,150
com.sun.jmx.snmp.agent,9,4,127
com.sun.jmx.snmp.daemon,14,5,132
com.sun.jmx.snmp.tasks,3,3,129
com.sun.jmx.snmp.defaults,3,2,117
com.sun.jmx.snmp.mpm,2,2,81
com.sun.jndi.dns,17,4,148
com.sun.jndi.toolkit.ctx,7,3,128
com.sun.jndi.toolkit.url,8,3,127
javax.naming,6,3,129
javax.naming.directory,6,4,136
javax.naming.spi,8,3,127
sun.net,11,4,143
sun.net.dns,5,4,160
sun.security.jca,7,5,181
com.sun.jndi.ldap,24,8,196
com.sun.jndi.ldap.ext,10,6,190
com.sun.jndi.ldap.pool,7,4,140
com.sun.jndi.ldap.sasl,9,5,169
com.sun.jndi.toolkit.dir,7,4,140
com.sun.jndi.url.ldap,8,4,139
java.lang.invoke,24,10,219
javax.naming.event,5,4,142
javax.naming.ldap,11,5,166
javax.net,4,3,128
javax.net.ssl,15,6,196
sun.security.util,31,10,254
javax.security.sasl,6,5,187
com.sun.jndi.rmi.registry,12,8,252
com.sun.jndi.url.rmi,7,3,128
java.rmi.registry,9,4,199
com.sun.jndi.toolkit.corba,6,6,217
com.sun.jndi.url.corbaname,1,1,14
com.sun.jndi.url.iiop,7,3,128
com.sun.jndi.url.dns,8,3,127
com.sun.jndi.url.iiopname,1,1,14
com.sun.jndi.url.ldaps,1,1,11
com.sun.management,19,7,192
java.lang.management,10,5,184
sun.management,31,8,184
com.sun.media.sound,16,6,153
java.util.prefs,13,6,207
javax.sound.midi,7,3,119
javax.sound.midi.spi,4,3,122
javax.sound.sampled,8,4,148
javax.sound.sampled.spi,4,3,122
com.sun.naming.internal,10,6,174
com.sun.net.httpserver,9,5,156
com.sun.net.httpserver.spi,8,4,145
sun.net.httpserver,15,5,150
com.sun.net.ssl,11,5,158
javax.security.cert,7,6,166
com.sun.net.ssl.internal.www.protocol.https,14,6,186
sun.net.www.protocol.http,28,8,203
sun.net.www.protocol.https,16,7,216
sun.security.x509,22,9,218
com.sun.nio.file,2,2,74
com.sun.nio.sctp,9,3,113
java.nio.channels.spi,11,4,171
sun.nio.ch.sctp,12,4,140
com.sun.org.apache.bcel.internal,4,2,99
com.sun.org.apache.bcel.internal.classfile,10,5,168
com.sun.org.apache.bcel.internal.util,10,6,198
com.sun.org.apache.bcel.internal.generic,8,4,151
com.sun.org.apache.xalan.internal.utils,10,5,174
com.sun.org.apache.xalan.internal,21,6,152
com.sun.org.apache.xalan.internal.extensions,7,3,108
com.sun.org.apache.xml.internal.utils,20,4,134
com.sun.org.apache.xpath.internal,38,7,149
com.sun.org.apache.xpath.internal.objects,16,4,148
org.w3c.dom.traversal,3,2,80
com.sun.org.apache.xalan.internal.lib,18,4,146
com.sun.org.apache.xalan.internal.res,5,4,159
com.sun.org.apache.xml.internal.dtm,8,2,95
com.sun.org.apache.xml.internal.dtm.ref,25,7,162
com.sun.org.apache.xpath.internal.axes,18,5,148
jdk.xml.internal,16,5,180
com.sun.org.apache.xpath.internal.res,6,4,158
com.sun.org.apache.xalan.internal.templates,2,2,101
javax.xml,1,1,70
com.sun.org.apache.xml.internal.utils.res,3,3,119
javax.xml.transform.dom,3,1,68
javax.xml.transform.sax,7,2,96
javax.xml.transform.stream,4,2,116
com.sun.org.apache.xalan.internal.xsltc,33,3,119
com.sun.org.apache.xml.internal.serializer,16,5,173
com.sun.org.apache.xalan.internal.xsltc.compiler,27,7,155
com.sun.org.apache.xalan.internal.xsltc.compiler.util,13,4,169
com.sun.org.apache.xalan.internal.xsltc.dom,30,5,132
com.sun.org.apache.xalan.internal.xsltc.runtime,21,4,133
com.sun.org.apache.xalan.internal.xsltc.runtime.output,11,3,100
com.sun.org.apache.xml.internal.serializer.utils,7,3,145
com.sun.org.apache.xalan.internal.xsltc.trax,34,7,177
com.sun.org.apache.xalan.internal.xsltc.util,2,1,69
com.sun.org.apache.xml.internal.dtm.ref.sax2dtm,12,3,140
com.sun.org.apache.xml.internal.res,5,3,147
javax.xml.transform.stax,4,2,75
org.xml.sax.ext,5,2,98
com.sun.org.apache.xerces.internal.jaxp,24,5,162
javax.xml.stream.events,6,3,122
com.sun.org.apache.xerces.internal.dom,30,9,182
com.sun.org.apache.xerces.internal.dom.events,4,2,81
com.sun.org.apache.xerces.internal.impl,24,8,197
com.sun.org.apache.xerces.internal.impl.dtd,13,4,141
com.sun.org.apache.xerces.internal.impl.dv,9,3,131
com.sun.org.apache.xerces.internal.impl.dv.xs,19,6,149
com.sun.org.apache.xerces.internal.impl.msg,5,3,135
com.sun.org.apache.xerces.internal.impl.validation,6,3,134
com.sun.org.apache.xerces.internal.impl.xs,29,7,169
com.sun.org.apache.xerces.internal.impl.xs.util,15,6,178
com.sun.org.apache.xerces.internal.parsers,27,6,171
com.sun.org.apache.xerces.internal.util,30,9,196
com.sun.org.apache.xerces.internal.utils,11,6,205
com.sun.org.apache.xerces.internal.xni,4,3,136
com.sun.org.apache.xerces.internal.xni.grammars,7,3,133
com.sun.org.apache.xerces.internal.xni.parser,7,3,133
com.sun.org.apache.xerces.internal.xs,5,3,135
com.sun.org.apache.xml.internal.serialize,20,9,217
org.w3c.dom.events,4,3,84
org.w3c.dom.ls,6,4,111
org.w3c.dom.ranges,3,2,82
com.sun.org.apache.xerces.internal.impl.io,7,5,167
com.sun.xml.internal.stream,20,7,194
com.sun.xml.internal.stream.dtd,7,4,130
com.sun.xml.internal.stream.dtd.nonvalidating,7,4,147
com.sun.xml.internal.stream.events,14,7,200
com.sun.org.apache.xerces.internal.impl.dtd.models,6,4,148
com.sun.org.apache.xerces.internal.impl.dv.dtd,5,3,135
com.sun.org.apache.xerces.internal.impl.dv.util,4,3,136
com.sun.org.apache.xerces.internal.xs.datatypes,7,5,147
com.sun.org.apache.xerces.internal.impl.xpath.regex,7,4,138
com.sun.org.apache.xerces.internal.jaxp.datatype,9,5,145
javax.xml.datatype,9,7,229
com.sun.xml.internal.stream.util,4,3,136
com.sun.org.apache.xerces.internal.impl.xpath,6,3,134
com.sun.org.apache.xerces.internal.impl.xs.identity,9,3,96
com.sun.org.apache.xerces.internal.impl.xs.models,11,4,143
com.sun.org.apache.xerces.internal.impl.xs.traversers,29,7,170
com.sun.org.apache.xerces.internal.impl.xs.opti,16,5,170
com.sun.org.apache.xerces.internal.jaxp.validation,34,6,160
javax.xml.validation,12,5,190
com.sun.org.apache.xerces.internal.xinclude,17,5,167
com.sun.org.apache.xerces.internal.xpointer,13,4,141
com.sun.org.apache.xml.internal.resolver,13,6,173
com.sun.org.apache.xml.internal.resolver.readers,12,5,154
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm,12,3,140
com.sun.org.apache.xml.internal.resolver.helpers,9,4,148
com.sun.org.apache.xml.internal.resolver.tools,13,4,144
com.sun.org.apache.xml.internal.security,16,6,176
com.sun.org.apache.xml.internal.security.algorithms,15,4,143
com.sun.org.apache.xml.internal.security.c14n,12,4,170
com.sun.org.apache.xml.internal.security.exceptions,5,3,145
com.sun.org.apache.xml.internal.security.keys.keyresolver,13,5,146
com.sun.org.apache.xml.internal.security.transforms,15,5,175
com.sun.org.apache.xml.internal.security.utils,27,9,193
com.sun.org.apache.xml.internal.security.utils.resolver,10,5,150
com.sun.org.apache.xml.internal.security.algorithms.implementations,13,5,136
com.sun.org.apache.xml.internal.security.encryption,24,7,199
com.sun.org.apache.xml.internal.security.signature,25,8,205
java.security.spec,6,5,184
java.security.interfaces,5,4,136
javax.crypto,0,0,0
com.sun.org.apache.xml.internal.security.c14n.implementations,14,5,176
com.sun.org.apache.xml.internal.security.c14n.helper,6,3,144
com.sun.org.apache.xml.internal.security.transforms.params,6,3,144
com.sun.org.apache.xml.internal.security.keys,17,6,150
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations,27,9,183
javax.crypto.spec,0,0,0
com.sun.org.apache.xml.internal.security.keys.content,15,6,141
com.sun.org.apache.xml.internal.security.keys.content.keyvalues,9,5,140
com.sun.org.apache.xml.internal.security.keys.storage,8,5,151
com.sun.org.apache.xml.internal.security.keys.content.x509,13,6,161
javax.security.auth.x500,8,6,184
com.sun.org.apache.xml.internal.security.keys.storage.implementations,12,6,156
com.sun.org.apache.xml.internal.security.signature.reference,5,3,123
com.sun.org.apache.xml.internal.security.transforms.implementations,24,7,180
com.sun.org.apache.xpath.internal.functions,17,5,149
com.sun.org.apache.xpath.internal.compiler,17,5,149
javax.xml.xpath,9,5,175
com.sun.org.apache.xml.internal.security.utils.resolver.implementations,8,5,152
org.w3c.dom.html,3,2,70
com.sun.org.apache.xpath.internal.operations,11,4,153
com.sun.org.apache.xpath.internal.patterns,10,4,154
org.w3c.dom.xpath,3,2,80
com.sun.org.apache.xpath.internal.jaxp,21,7,149
com.sun.org.glassfish.external.amx,8,5,136
com.sun.org.glassfish.external.arc,3,3,77
com.sun.org.glassfish.external.probe.provider,3,2,117
com.sun.org.glassfish.external.probe.provider.annotations,2,2,76
com.sun.org.glassfish.external.statistics,2,2,71
com.sun.org.glassfish.external.statistics.annotations,2,2,76
com.sun.org.glassfish.external.statistics.impl,6,4,123
com.sun.org.glassfish.gmbal,10,5,159
com.sun.org.glassfish.gmbal.util,5,3,103
javax.management.modelmbean,13,8,207
com.sun.org.omg.SendingContext.CodeBasePackage,5,4,150
com.sun.rmi.rmid,5,4,154
com.sun.rowset,16,5,170
com.sun.rowset.internal,18,6,200
com.sun.rowset.providers,7,3,115
java.sql,13,4,146
javax.sql,9,4,162
javax.sql.rowset,13,6,195
javax.sql.rowset.serial,11,4,125
javax.sql.rowset.spi,14,7,206
com.sun.security.auth,12,7,200
sun.security.provider,29,10,216
com.sun.security.auth.callback,8,4,185
com.sun.security.auth.login,4,4,177
com.sun.security.auth.module,24,10,269
javax.security.auth.kerberos,12,6,205
sun.security.jgss.krb5,23,7,196
sun.security.krb5,25,10,225
sun.security.krb5.internal.ktab,10,5,173
com.sun.security.cert.internal.x509,7,5,159
com.sun.security.jgss,7,5,161
org.ietf.jgss,8,4,173
sun.security.jgss,24,7,175
com.sun.security.ntlm,11,6,211
com.sun.security.sasl,9,5,184
com.sun.security.sasl.util,6,4,158
com.sun.security.sasl.digest,13,6,189
com.sun.security.sasl.gsskerb,9,4,154
com.sun.security.sasl.ntlm,9,5,184
com.sun.swing.internal.plaf.basic.resources,2,2,118
com.sun.swing.internal.plaf.metal.resources,2,2,118
com.sun.swing.internal.plaf.synth.resources,2,2,118
com.sun.xml.internal.bind,17,11,276
com.sun.xml.internal.bind.v2.runtime.reflect,30,12,316
javax.xml.bind,24,10,283
javax.xml.bind.annotation.adapters,4,3,150
com.sun.xml.internal.bind.annotation,2,2,76
com.sun.xml.internal.bind.api,24,9,272
com.sun.xml.internal.bind.api.impl,4,4,142
com.sun.xml.internal.bind.v2,16,8,245
com.sun.xml.internal.bind.v2.model.annotation,11,5,166
com.sun.xml.internal.bind.v2.model.nav,6,5,171
com.sun.xml.internal.bind.v2.model.runtime,11,7,247
com.sun.xml.internal.bind.v2.runtime,48,13,315
com.sun.xml.internal.bind.v2.runtime.unmarshaller,45,13,319
javax.xml.bind.attachment,2,2,111
javax.lang.model,4,4,129
com.sun.xml.internal.bind.marshaller,13,6,182
com.sun.xml.internal.bind.util,8,6,197
com.sun.xml.internal.bind.v2.util,18,7,228
com.sun.xml.internal.bind.unmarshaller,10,5,238
javax.xml.bind.helpers,18,6,238
com.sun.xml.internal.bind.v2.bytecode,6,3,98
com.sun.xml.internal.bind.v2.model.core,15,6,250
javax.xml.bind.annotation,8,5,198
com.sun.xml.internal.bind.v2.model.impl,44,14,330
com.sun.xml.internal.bind.v2.model.util,3,2,88
com.sun.xml.internal.bind.v2.runtime.output,26,13,338
com.sun.xml.internal.bind.v2.runtime.property,22,9,274
com.sun.xml.internal.bind.v2.schemagen,27,10,285
com.sun.xml.internal.txw2.output,16,6,174
com.sun.xml.internal.fastinfoset,13,5,162
com.sun.xml.internal.fastinfoset.stax,15,5,136
com.sun.xml.internal.org.jvnet.fastinfoset,8,4,164
com.sun.xml.internal.org.jvnet.staxex,10,6,210
com.sun.xml.internal.bind.v2.runtime.reflect.opt,18,10,281
com.sun.xml.internal.fastinfoset.sax,15,4,157
com.sun.xml.internal.bind.v2.schemagen.episode,4,3,79
com.sun.xml.internal.bind.v2.schemagen.xmlschema,5,2,76
com.sun.xml.internal.txw2,8,5,149
com.sun.xml.internal.txw2.annotation,2,2,76
com.sun.xml.internal.fastinfoset.algorithm,8,4,174
com.sun.xml.internal.fastinfoset.alphabet,3,2,88
com.sun.xml.internal.fastinfoset.org.apache.xerces.util,2,2,118
com.sun.xml.internal.fastinfoset.util,6,3,134
com.sun.xml.internal.fastinfoset.vocab,7,3,133
com.sun.xml.internal.fastinfoset.dom,9,3,131
com.sun.xml.internal.org.jvnet.fastinfoset.sax,6,3,117
com.sun.xml.internal.org.jvnet.fastinfoset.stax,3,2,76
com.sun.xml.internal.fastinfoset.stax.events,11,5,140
javax.xml.stream.util,5,2,74
com.sun.xml.internal.fastinfoset.stax.factory,14,5,137
com.sun.xml.internal.fastinfoset.stax.util,5,3,94
com.sun.xml.internal.fastinfoset.tools,24,6,159
com.sun.xml.internal.messaging.saaj,3,1,68
com.sun.xml.internal.messaging.saaj.client.p2p,11,4,146
com.sun.xml.internal.messaging.saaj.util,19,6,190
com.sun.xml.internal.messaging.saaj.packaging.mime,4,2,109
com.sun.xml.internal.messaging.saaj.packaging.mime.internet,11,3,151
com.sun.xml.internal.messaging.saaj.packaging.mime.util,4,1,67
com.sun.xml.internal.messaging.saaj.soap,35,8,254
com.sun.xml.internal.org.jvnet.mimepull,10,3,117
com.sun.xml.internal.messaging.saaj.soap.dynamic,3,1,68
com.sun.xml.internal.messaging.saaj.soap.impl,22,4,144
com.sun.xml.internal.messaging.saaj.soap.name,7,1,64
com.sun.xml.internal.messaging.saaj.soap.ver1_1,15,2,105
com.sun.xml.internal.messaging.saaj.soap.ver1_2,15,2,105
com.sun.xml.internal.messaging.saaj.util.transform,9,2,111
java.awt.datatransfer,13,7,251
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers,10,4,162
com.sun.xml.internal.stream.writers,19,8,202
com.sun.xml.internal.stream.buffer,15,6,251
com.sun.xml.internal.stream.buffer.sax,9,4,219
com.sun.xml.internal.stream.buffer.stax,10,7,288
com.sun.xml.internal.ws,77,11,301
com.sun.xml.internal.ws.addressing,41,8,231
com.sun.xml.internal.ws.addressing.model,5,3,162
com.sun.xml.internal.ws.addressing.v200408,18,4,169
com.sun.xml.internal.ws.api.addressing,47,11,267
com.sun.xml.internal.ws.api.model,11,5,215
com.sun.xml.internal.ws.api.model.wsdl,18,7,261
com.sun.xml.internal.ws.api.pipe,45,8,251
com.sun.xml.internal.ws.api.pipe.helper,4,2,143
com.sun.xml.internal.ws.api.server,39,10,282
com.sun.xml.internal.ws.client,65,13,330
com.sun.xml.internal.ws.message,36,10,308
com.sun.xml.internal.ws.resources,2,2,145
com.sun.xml.internal.ws.server,68,15,339
com.sun.xml.internal.ws.spi.db,28,10,291
com.sun.xml.internal.ws.util.xml,33,13,348
com.sun.xml.internal.ws.wsdl.parser,34,8,250
javax.xml.ws.wsaddressing,10,5,226
com.sun.xml.internal.ws.addressing.policy,19,5,217
com.sun.xml.internal.ws.policy,9,3,187
com.sun.xml.internal.ws.policy.jaxws.spi,6,4,210
com.sun.xml.internal.ws.policy.privateutil,12,6,219
com.sun.xml.internal.ws.policy.sourcemodel,14,6,220
com.sun.xml.internal.ws.policy.spi,6,3,190
com.sun.xml.internal.ws.policy.subject,5,2,142
com.sun.xml.internal.ws.api.message.saaj,16,8,287
com.sun.xml.internal.ws.binding,26,8,282
com.sun.xml.internal.ws.encoding.soap,5,2,142
com.sun.xml.internal.ws.encoding.soap.streaming,1,1,70
javax.xml.ws.handler,5,4,211
com.sun.xml.internal.ws.message.stream,32,11,317
com.sun.xml.internal.ws.spi,27,7,256
com.sun.xml.internal.ws.api.client,12,5,211
com.sun.xml.internal.ws.api.config.management,5,4,194
com.sun.xml.internal.ws.api.config.management.policy,12,4,204
com.sun.xml.internal.ws.api.wsdl.writer,6,3,151
com.sun.xml.internal.ws.db,28,8,260
com.sun.xml.internal.ws.wsdl,17,6,229
com.sun.xml.internal.ws.api.fastinfoset,4,4,170
com.sun.xml.internal.ws.api.ha,1,1,70
com.sun.xml.internal.ws.api.handler,8,3,188
com.sun.xml.internal.ws.db.glassfish,21,9,265
com.sun.xml.internal.ws.message.jaxb,34,11,315
com.sun.xml.internal.ws.message.saaj,25,10,319
com.sun.xml.internal.ws.message.source,21,7,214
com.sun.xml.internal.ws.transport.http,35,9,279
com.sun.xml.internal.ws.util.exception,9,6,247
com.sun.xml.internal.ws.api.message.stream,6,3,149
com.sun.xml.internal.ws.api.model.soap,3,3,167
javax.jws,3,3,151
javax.jws.soap,3,3,98
com.sun.xml.internal.ws.api.policy,16,4,200
com.sun.xml.internal.ws.api.wsdl.parser,11,5,225
com.sun.xml.internal.ws.api.model.wsdl.editable,11,4,208
com.sun.xml.internal.ws.assembler,28,9,261
com.sun.xml.internal.ws.client.dispatch,37,6,244
com.sun.xml.internal.ws.client.sei,47,10,288
com.sun.xml.internal.ws.handler,42,9,259
com.sun.xml.internal.ws.protocol.soap,22,4,194
com.sun.xml.internal.ws.transport,13,4,203
com.sun.xml.internal.ws.transport.http.client,25,6,222
com.sun.xml.internal.ws.util.pipe,31,10,280
com.sun.xml.internal.ws.config.management.policy,7,3,189
com.sun.xml.internal.ws.encoding.policy,17,5,222
com.sun.xml.internal.ws.policy.jaxws,31,9,247
com.sun.xml.internal.ws.policy.sourcemodel.wspolicy,4,3,192
com.sun.xml.internal.ws.api.policy.subject,5,3,162
com.sun.xml.internal.ws.server.provider,28,7,260
com.sun.xml.internal.ws.server.sei,42,10,293
com.sun.xml.internal.ws.transport.http.server,33,10,283
com.sun.xml.internal.ws.assembler.dev,11,5,228
