Item,Package Size,Module Size,Redundant Count
java.util.concurrent.atomic,11,2,152
com.sun.corba.se.spi.orbutil.proxy,10,2,264
javax.rmi,12,3,277
org.omg.CORBA_2_3,3,2,271
java.util.concurrent,14,2,149
com.sun.corba.se.impl.resolver,19,2,255
org.omg.stub.java.rmi,3,3,286
com.sun.corba.se.internal.CosNaming,8,2,266
com.sun.corba.se.internal.Interceptors,1,1,113
com.sun.corba.se.internal.POA,1,1,113
com.sun.corba.se.internal.iiop,1,1,113
com.sun.corba.se.internal.corba,1,1,113
com.sun.corba.se.spi.activation.InitialNameServicePackage,4,2,270
com.sun.imageio.plugins.bmp,17,3,389
com.sun.imageio.plugins.common,11,2,287
java.awt.color,6,2,292
java.awt.image,11,2,287
javax.imageio,16,2,282
javax.imageio.event,4,2,294
javax.imageio.metadata,8,3,398
javax.imageio.plugins.bmp,4,2,294
javax.imageio.spi,18,2,280
javax.imageio.stream,10,2,288
org.w3c.dom,2,2,266
com.sun.imageio.plugins.gif,15,3,391
sun.awt.image,32,3,269
com.sun.imageio.plugins.jpeg,16,3,390
javax.imageio.plugins.jpeg,5,2,293
sun.java2d,24,3,277
com.sun.imageio.plugins.png,15,3,391
java.util.zip,14,2,149
com.sun.imageio.plugins.wbmp,12,3,394
com.sun.imageio.spi,5,2,293
com.sun.imageio.stream,7,2,291
com.sun.istack.internal,12,4,316
javax.activation,9,4,294
com.sun.istack.internal.localization,4,2,214
com.sun.istack.internal.logging,3,2,161
com.sun.java.swing,37,2,261
javax.swing,53,4,251
com.sun.java.swing.plaf.gtk,36,3,370
java.awt.event,11,2,287
javax.accessibility,10,3,291
javax.swing.border,8,2,290
javax.swing.colorchooser,15,2,283
javax.swing.event,15,2,283
javax.swing.filechooser,11,2,287
javax.swing.plaf,12,2,286
javax.swing.plaf.basic,40,3,261
javax.swing.plaf.synth,34,3,372
javax.swing.table,17,2,281
javax.swing.text,33,3,268
sun.awt.shell,8,2,290
sun.font,33,3,268
sun.security.action,4,1,156
sun.swing,40,3,261
sun.swing.plaf.synth,19,2,279
com.sun.java.swing.plaf.gtk.resources,2,1,158
com.sun.java.swing.plaf.motif,18,2,280
javax.swing.tree,13,2,285
com.sun.java.swing.plaf.motif.resources,2,1,158
com.sun.java.swing.plaf.nimbus,2,2,296
javax.swing.plaf.nimbus,23,2,275
sun.awt.windows,2,2,296
sun.swing.table,10,2,288
com.sun.java.swing.plaf.windows.resources,2,1,158
com.sun.java.util.jar.pack,14,2,284
java.nio.file,17,1,143
java.nio.file.attribute,8,1,152
java.util.jar,16,3,285
sun.util.logging,9,2,154
com.sun.java_cup.internal.runtime,4,2,264
com.sun.jmx.defaults,2,2,162
com.sun.jmx.interceptor,12,3,171
com.sun.jmx.mbeanserver,17,3,166
com.sun.jmx.remote.util,13,3,170
javax.management,17,3,166
javax.management.loading,13,3,170
java.util.concurrent.locks,7,2,156
javax.management.openmbean,12,3,170
com.sun.jmx.remote.internal,14,3,180
com.sun.jmx.remote.security,18,3,166
javax.management.remote,11,2,168
javax.security.auth,9,2,154
com.sun.jmx.remote.protocol.rmi,7,3,175
javax.management.remote.rmi,31,6,296
java.security.cert,13,2,150
java.util.regex,11,1,149
javax.security.auth.callback,4,1,156
javax.security.auth.login,11,1,149
javax.security.auth.spi,5,1,155
sun.management.jmxremote,26,6,179
com.sun.jmx.snmp,10,4,186
com.sun.jmx.snmp.internal,9,4,187
com.sun.jmx.snmp.IPAcl,10,4,186
java.security.acl,4,1,156
com.sun.jmx.snmp.agent,9,4,187
com.sun.jmx.snmp.daemon,14,4,182
com.sun.jmx.snmp.tasks,3,2,170
com.sun.jmx.snmp.defaults,3,1,157
com.sun.jmx.snmp.mpm,2,2,171
com.sun.jndi.dns,17,3,161
com.sun.jndi.toolkit.ctx,7,2,169
com.sun.jndi.toolkit.url,8,2,168
javax.naming,6,2,170
javax.naming.directory,6,2,170
javax.naming.spi,8,2,168
sun.net,11,2,150
sun.net.dns,5,1,155
sun.security.jca,7,1,153
com.sun.jndi.ldap,24,3,155
com.sun.jndi.ldap.ext,10,2,166
com.sun.jndi.ldap.pool,7,2,169
com.sun.jndi.ldap.sasl,9,3,172
com.sun.jndi.toolkit.dir,7,2,169
com.sun.jndi.url.ldap,8,2,168
java.lang.invoke,24,2,139
javax.naming.event,5,2,171
javax.naming.ldap,11,2,165
javax.net,4,1,156
javax.net.ssl,15,1,145
sun.security.util,31,2,132
javax.security.sasl,6,2,159
com.sun.jndi.rmi.registry,12,4,181
com.sun.jndi.url.rmi,7,3,171
java.rmi.registry,9,2,166
com.sun.jndi.toolkit.corba,6,4,299
com.sun.jndi.url.corbaname,1,1,113
com.sun.jndi.url.iiop,7,3,283
com.sun.jndi.url.dns,8,3,170
com.sun.jndi.url.iiopname,1,1,113
com.sun.jndi.url.ldaps,1,1,15
com.sun.management,19,3,162
java.lang.management,10,4,174
sun.management,31,7,164
com.sun.media.sound,16,3,283
java.util.prefs,13,3,256
javax.sound.midi,7,2,291
javax.sound.midi.spi,4,2,294
javax.sound.sampled,8,2,290
javax.sound.sampled.spi,4,2,294
com.sun.naming.internal,10,2,166
com.sun.net.httpserver,9,2,154
com.sun.net.httpserver.spi,8,2,155
sun.net.httpserver,15,3,152
com.sun.net.ssl,11,1,149
javax.security.cert,7,1,153
com.sun.net.ssl.internal.www.protocol.https,14,1,146
sun.net.www.protocol.http,28,4,153
sun.net.www.protocol.https,16,1,144
sun.security.x509,22,2,141
com.sun.nio.file,2,1,158
com.sun.nio.sctp,9,2,153
java.nio.channels.spi,11,2,152
sun.nio.ch.sctp,12,2,150
com.sun.org.apache.bcel.internal,4,2,264
com.sun.org.apache.bcel.internal.classfile,10,2,258
com.sun.org.apache.bcel.internal.util,10,2,258
com.sun.org.apache.bcel.internal.generic,8,2,260
com.sun.org.apache.xalan.internal.utils,10,2,258
com.sun.org.apache.xalan.internal,21,2,247
com.sun.org.apache.xalan.internal.extensions,7,2,261
com.sun.org.apache.xml.internal.utils,20,2,248
com.sun.org.apache.xpath.internal,38,3,234
com.sun.org.apache.xpath.internal.objects,16,2,252
org.w3c.dom.traversal,3,2,265
com.sun.org.apache.xalan.internal.lib,18,2,250
com.sun.org.apache.xalan.internal.res,5,2,263
com.sun.org.apache.xml.internal.dtm,8,2,260
com.sun.org.apache.xml.internal.dtm.ref,25,2,243
com.sun.org.apache.xpath.internal.axes,18,2,250
jdk.xml.internal,16,2,252
com.sun.org.apache.xpath.internal.res,6,2,262
com.sun.org.apache.xalan.internal.templates,2,2,266
javax.xml,1,1,159
com.sun.org.apache.xml.internal.utils.res,3,2,265
javax.xml.transform.dom,3,2,265
javax.xml.transform.sax,7,2,261
javax.xml.transform.stream,4,2,264
com.sun.org.apache.xalan.internal.xsltc,33,2,235
com.sun.org.apache.xml.internal.serializer,16,2,252
com.sun.org.apache.xalan.internal.xsltc.compiler,27,2,241
com.sun.org.apache.xalan.internal.xsltc.compiler.util,13,2,255
com.sun.org.apache.xalan.internal.xsltc.dom,30,2,238
com.sun.org.apache.xalan.internal.xsltc.runtime,21,2,247
com.sun.org.apache.xalan.internal.xsltc.runtime.output,11,2,257
com.sun.org.apache.xml.internal.serializer.utils,7,2,261
com.sun.org.apache.xalan.internal.xsltc.trax,34,2,234
com.sun.org.apache.xalan.internal.xsltc.util,2,1,158
com.sun.org.apache.xml.internal.dtm.ref.sax2dtm,12,2,256
com.sun.org.apache.xml.internal.res,5,2,263
javax.xml.transform.stax,4,2,264
org.xml.sax.ext,5,2,263
com.sun.org.apache.xerces.internal.jaxp,24,2,244
javax.xml.stream.events,6,2,262
com.sun.org.apache.xerces.internal.dom,30,2,238
com.sun.org.apache.xerces.internal.dom.events,4,2,264
com.sun.org.apache.xerces.internal.impl,24,2,244
com.sun.org.apache.xerces.internal.impl.dtd,13,2,255
com.sun.org.apache.xerces.internal.impl.dv,9,2,259
com.sun.org.apache.xerces.internal.impl.dv.xs,19,2,249
com.sun.org.apache.xerces.internal.impl.msg,5,2,263
com.sun.org.apache.xerces.internal.impl.validation,6,2,262
com.sun.org.apache.xerces.internal.impl.xs,29,2,239
com.sun.org.apache.xerces.internal.impl.xs.util,15,2,253
com.sun.org.apache.xerces.internal.parsers,27,2,241
com.sun.org.apache.xerces.internal.util,30,2,238
com.sun.org.apache.xerces.internal.utils,11,2,257
com.sun.org.apache.xerces.internal.xni,4,2,264
com.sun.org.apache.xerces.internal.xni.grammars,7,2,261
com.sun.org.apache.xerces.internal.xni.parser,7,2,261
com.sun.org.apache.xerces.internal.xs,5,2,263
com.sun.org.apache.xml.internal.serialize,20,3,252
org.w3c.dom.events,4,2,264
org.w3c.dom.ls,6,2,262
org.w3c.dom.ranges,3,2,265
com.sun.org.apache.xerces.internal.impl.io,7,2,261
com.sun.xml.internal.stream,20,2,248
com.sun.xml.internal.stream.dtd,7,2,261
com.sun.xml.internal.stream.dtd.nonvalidating,7,2,261
com.sun.xml.internal.stream.events,14,2,254
com.sun.org.apache.xerces.internal.impl.dtd.models,6,2,262
com.sun.org.apache.xerces.internal.impl.dv.dtd,5,2,263
com.sun.org.apache.xerces.internal.impl.dv.util,4,2,264
com.sun.org.apache.xerces.internal.xs.datatypes,7,2,261
com.sun.org.apache.xerces.internal.impl.xpath.regex,7,2,261
com.sun.org.apache.xerces.internal.jaxp.datatype,9,2,259
javax.xml.datatype,9,2,259
com.sun.xml.internal.stream.util,4,2,264
com.sun.org.apache.xerces.internal.impl.xpath,6,2,262
com.sun.org.apache.xerces.internal.impl.xs.identity,9,2,259
com.sun.org.apache.xerces.internal.impl.xs.models,11,2,257
com.sun.org.apache.xerces.internal.impl.xs.traversers,29,2,239
com.sun.org.apache.xerces.internal.impl.xs.opti,16,2,252
com.sun.org.apache.xerces.internal.jaxp.validation,34,2,234
javax.xml.validation,12,2,256
com.sun.org.apache.xerces.internal.xinclude,17,2,251
com.sun.org.apache.xerces.internal.xpointer,13,2,255
com.sun.org.apache.xml.internal.resolver,13,2,255
com.sun.org.apache.xml.internal.resolver.readers,12,2,256
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm,12,2,256
com.sun.org.apache.xml.internal.resolver.helpers,9,2,259
com.sun.org.apache.xml.internal.resolver.tools,13,2,255
com.sun.org.apache.xml.internal.security,16,4,289
com.sun.org.apache.xml.internal.security.algorithms,15,4,290
com.sun.org.apache.xml.internal.security.c14n,12,3,289
com.sun.org.apache.xml.internal.security.exceptions,5,2,188
com.sun.org.apache.xml.internal.security.keys.keyresolver,13,4,292
com.sun.org.apache.xml.internal.security.transforms,15,4,290
com.sun.org.apache.xml.internal.security.utils,27,4,278
com.sun.org.apache.xml.internal.security.utils.resolver,10,4,295
com.sun.org.apache.xml.internal.security.algorithms.implementations,13,4,292
com.sun.org.apache.xml.internal.security.encryption,24,4,281
com.sun.org.apache.xml.internal.security.signature,25,4,280
java.security.spec,6,1,154
java.security.interfaces,5,1,155
javax.crypto,0,0,0
com.sun.org.apache.xml.internal.security.c14n.implementations,14,4,291
com.sun.org.apache.xml.internal.security.c14n.helper,6,3,295
com.sun.org.apache.xml.internal.security.transforms.params,6,3,295
com.sun.org.apache.xml.internal.security.keys,17,4,288
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations,27,4,278
javax.crypto.spec,0,0,0
com.sun.org.apache.xml.internal.security.keys.content,15,4,290
com.sun.org.apache.xml.internal.security.keys.content.keyvalues,9,3,292
com.sun.org.apache.xml.internal.security.keys.storage,8,3,189
com.sun.org.apache.xml.internal.security.keys.content.x509,13,4,292
javax.security.auth.x500,8,1,152
com.sun.org.apache.xml.internal.security.keys.storage.implementations,12,3,185
com.sun.org.apache.xml.internal.security.signature.reference,5,3,296
com.sun.org.apache.xml.internal.security.transforms.implementations,24,4,281
com.sun.org.apache.xpath.internal.functions,17,2,251
com.sun.org.apache.xpath.internal.compiler,17,2,251
javax.xml.xpath,9,2,259
com.sun.org.apache.xml.internal.security.utils.resolver.implementations,8,4,297
org.w3c.dom.html,3,3,269
com.sun.org.apache.xpath.internal.operations,11,2,257
com.sun.org.apache.xpath.internal.patterns,10,2,258
org.w3c.dom.xpath,3,3,269
com.sun.org.apache.xpath.internal.jaxp,21,2,247
com.sun.org.glassfish.external.amx,8,3,308
com.sun.org.glassfish.external.arc,3,2,294
com.sun.org.glassfish.external.probe.provider,3,2,294
com.sun.org.glassfish.external.probe.provider.annotations,2,1,158
com.sun.org.glassfish.external.statistics,2,2,295
com.sun.org.glassfish.external.statistics.annotations,2,1,158
com.sun.org.glassfish.external.statistics.impl,6,2,291
com.sun.org.glassfish.gmbal,10,3,306
com.sun.org.glassfish.gmbal.util,5,3,296
javax.management.modelmbean,13,4,173
com.sun.org.omg.SendingContext.CodeBasePackage,5,2,269
com.sun.rmi.rmid,5,2,170
com.sun.rowset,16,4,169
com.sun.rowset.internal,18,5,275
com.sun.rowset.providers,7,3,162
java.sql,13,5,265
javax.sql,9,3,158
javax.sql.rowset,13,3,156
javax.sql.rowset.serial,11,4,161
javax.sql.rowset.spi,14,5,175
com.sun.security.auth,12,3,168
sun.security.provider,29,2,134
com.sun.security.auth.callback,8,3,294
com.sun.security.auth.login,4,1,156
com.sun.security.auth.module,24,5,175
javax.security.auth.kerberos,12,3,167
sun.security.jgss.krb5,23,4,158
sun.security.krb5,25,4,170
sun.security.krb5.internal.ktab,10,2,166
com.sun.security.cert.internal.x509,7,1,153
com.sun.security.jgss,7,4,174
org.ietf.jgss,8,2,168
sun.security.jgss,24,4,158
com.sun.security.ntlm,11,2,152
com.sun.security.sasl,9,3,160
com.sun.security.sasl.util,6,4,166
com.sun.security.sasl.digest,13,3,156
com.sun.security.sasl.gsskerb,9,5,178
com.sun.security.sasl.ntlm,9,2,156
com.sun.swing.internal.plaf.basic.resources,2,1,158
com.sun.swing.internal.plaf.metal.resources,2,1,158
com.sun.swing.internal.plaf.synth.resources,2,1,158
com.sun.xml.internal.bind,17,4,313
com.sun.xml.internal.bind.v2.runtime.reflect,30,6,440
javax.xml.bind,24,5,444
javax.xml.bind.annotation.adapters,4,2,214
com.sun.xml.internal.bind.annotation,2,1,158
com.sun.xml.internal.bind.api,24,4,306
com.sun.xml.internal.bind.api.impl,4,3,220
com.sun.xml.internal.bind.v2,16,4,314
com.sun.xml.internal.bind.v2.model.annotation,11,2,207
com.sun.xml.internal.bind.v2.model.nav,6,2,212
com.sun.xml.internal.bind.v2.model.runtime,11,3,315
com.sun.xml.internal.bind.v2.runtime,48,5,284
com.sun.xml.internal.bind.v2.runtime.unmarshaller,45,5,287
javax.xml.bind.attachment,2,2,160
javax.lang.model,4,2,162
com.sun.xml.internal.bind.marshaller,13,3,313
com.sun.xml.internal.bind.util,8,3,318
com.sun.xml.internal.bind.v2.util,18,5,314
com.sun.xml.internal.bind.unmarshaller,10,3,316
javax.xml.bind.helpers,18,3,308
com.sun.xml.internal.bind.v2.bytecode,6,3,216
com.sun.xml.internal.bind.v2.model.core,15,4,313
javax.xml.bind.annotation,8,3,318
com.sun.xml.internal.bind.v2.model.impl,44,6,426
com.sun.xml.internal.bind.v2.model.util,3,3,323
com.sun.xml.internal.bind.v2.runtime.output,26,4,302
com.sun.xml.internal.bind.v2.runtime.property,22,4,308
com.sun.xml.internal.bind.v2.schemagen,27,5,305
com.sun.xml.internal.txw2.output,16,3,310
com.sun.xml.internal.fastinfoset,13,3,313
com.sun.xml.internal.fastinfoset.stax,15,4,315
com.sun.xml.internal.org.jvnet.fastinfoset,8,3,318
com.sun.xml.internal.org.jvnet.staxex,10,5,322
com.sun.xml.internal.bind.v2.runtime.reflect.opt,18,4,312
com.sun.xml.internal.fastinfoset.sax,15,4,315
com.sun.xml.internal.bind.v2.schemagen.episode,4,2,214
com.sun.xml.internal.bind.v2.schemagen.xmlschema,5,3,321
com.sun.xml.internal.txw2,8,3,318
com.sun.xml.internal.txw2.annotation,2,1,158
com.sun.xml.internal.fastinfoset.algorithm,8,2,210
com.sun.xml.internal.fastinfoset.alphabet,3,2,215
com.sun.xml.internal.fastinfoset.org.apache.xerces.util,2,1,158
com.sun.xml.internal.fastinfoset.util,6,3,320
com.sun.xml.internal.fastinfoset.vocab,7,3,319
com.sun.xml.internal.fastinfoset.dom,9,3,317
com.sun.xml.internal.org.jvnet.fastinfoset.sax,6,3,320
com.sun.xml.internal.org.jvnet.fastinfoset.stax,3,2,265
com.sun.xml.internal.fastinfoset.stax.events,11,3,315
javax.xml.stream.util,5,2,263
com.sun.xml.internal.fastinfoset.stax.factory,14,3,312
com.sun.xml.internal.fastinfoset.stax.util,5,3,321
com.sun.xml.internal.fastinfoset.tools,24,4,306
com.sun.xml.internal.messaging.saaj,3,2,294
com.sun.xml.internal.messaging.saaj.client.p2p,11,3,290
com.sun.xml.internal.messaging.saaj.util,19,4,390
com.sun.xml.internal.messaging.saaj.packaging.mime,4,3,295
com.sun.xml.internal.messaging.saaj.packaging.mime.internet,11,4,346
com.sun.xml.internal.messaging.saaj.packaging.mime.util,4,2,293
com.sun.xml.internal.messaging.saaj.soap,35,8,575
com.sun.xml.internal.org.jvnet.mimepull,10,3,212
com.sun.xml.internal.messaging.saaj.soap.dynamic,3,2,294
com.sun.xml.internal.messaging.saaj.soap.impl,22,4,387
com.sun.xml.internal.messaging.saaj.soap.name,7,4,402
com.sun.xml.internal.messaging.saaj.soap.ver1_1,15,4,394
com.sun.xml.internal.messaging.saaj.soap.ver1_2,15,4,394
com.sun.xml.internal.messaging.saaj.util.transform,9,3,396
java.awt.datatransfer,13,3,288
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers,10,3,316
com.sun.xml.internal.stream.writers,19,2,249
com.sun.xml.internal.stream.buffer,15,3,390
com.sun.xml.internal.stream.buffer.sax,9,3,396
com.sun.xml.internal.stream.buffer.stax,10,5,455
com.sun.xml.internal.ws,77,6,392
com.sun.xml.internal.ws.addressing,41,5,426
com.sun.xml.internal.ws.addressing.model,5,3,400
com.sun.xml.internal.ws.addressing.v200408,18,4,445
com.sun.xml.internal.ws.api.addressing,47,4,416
com.sun.xml.internal.ws.api.model,11,4,452
com.sun.xml.internal.ws.api.model.wsdl,18,3,387
com.sun.xml.internal.ws.api.pipe,45,6,424
com.sun.xml.internal.ws.api.pipe.helper,4,2,293
com.sun.xml.internal.ws.api.server,39,4,370
com.sun.xml.internal.ws.client,65,7,423
com.sun.xml.internal.ws.message,36,5,429
com.sun.xml.internal.ws.resources,2,2,216
com.sun.xml.internal.ws.server,68,8,421
com.sun.xml.internal.ws.spi.db,28,5,439
com.sun.xml.internal.ws.util.xml,33,6,436
com.sun.xml.internal.ws.wsdl.parser,34,4,375
javax.xml.ws.wsaddressing,10,4,453
com.sun.xml.internal.ws.addressing.policy,19,5,448
com.sun.xml.internal.ws.policy,9,3,396
com.sun.xml.internal.ws.policy.jaxws.spi,6,2,291
com.sun.xml.internal.ws.policy.privateutil,12,5,455
com.sun.xml.internal.ws.policy.sourcemodel,14,4,449
com.sun.xml.internal.ws.policy.spi,6,3,399
com.sun.xml.internal.ws.policy.subject,5,3,400
com.sun.xml.internal.ws.api.message.saaj,16,5,449
com.sun.xml.internal.ws.binding,26,6,443
com.sun.xml.internal.ws.encoding.soap,5,4,458
com.sun.xml.internal.ws.encoding.soap.streaming,1,1,159
javax.xml.ws.handler,5,3,400
com.sun.xml.internal.ws.message.stream,32,5,433
com.sun.xml.internal.ws.spi,27,4,436
com.sun.xml.internal.ws.api.client,12,2,285
com.sun.xml.internal.ws.api.config.management,5,3,400
com.sun.xml.internal.ws.api.config.management.policy,12,4,451
com.sun.xml.internal.ws.api.wsdl.writer,6,3,349
com.sun.xml.internal.ws.db,28,3,377
com.sun.xml.internal.ws.wsdl,17,4,392
com.sun.xml.internal.ws.api.fastinfoset,4,2,293
com.sun.xml.internal.ws.api.ha,1,1,159
com.sun.xml.internal.ws.api.handler,8,3,397
com.sun.xml.internal.ws.db.glassfish,21,4,442
com.sun.xml.internal.ws.message.jaxb,34,6,435
com.sun.xml.internal.ws.message.saaj,25,5,440
com.sun.xml.internal.ws.message.source,21,4,442
com.sun.xml.internal.ws.transport.http,35,4,374
com.sun.xml.internal.ws.util.exception,9,4,454
com.sun.xml.internal.ws.api.message.stream,6,3,399
com.sun.xml.internal.ws.api.model.soap,3,2,294
javax.jws,3,2,294
javax.jws.soap,3,2,294
com.sun.xml.internal.ws.api.policy,16,2,281
com.sun.xml.internal.ws.api.wsdl.parser,11,3,394
com.sun.xml.internal.ws.api.model.wsdl.editable,11,3,394
com.sun.xml.internal.ws.assembler,28,5,439
com.sun.xml.internal.ws.client.dispatch,37,6,432
com.sun.xml.internal.ws.client.sei,47,7,560
com.sun.xml.internal.ws.handler,42,7,428
com.sun.xml.internal.ws.protocol.soap,22,4,387
com.sun.xml.internal.ws.transport,13,2,284
com.sun.xml.internal.ws.transport.http.client,25,4,334
com.sun.xml.internal.ws.util.pipe,31,4,378
com.sun.xml.internal.ws.config.management.policy,7,3,398
com.sun.xml.internal.ws.encoding.policy,17,4,392
com.sun.xml.internal.ws.policy.jaxws,31,4,432
com.sun.xml.internal.ws.policy.sourcemodel.wspolicy,4,3,401
com.sun.xml.internal.ws.api.policy.subject,5,4,458
com.sun.xml.internal.ws.server.provider,28,5,383
com.sun.xml.internal.ws.server.sei,42,7,565
com.sun.xml.internal.ws.transport.http.server,33,5,379
com.sun.xml.internal.ws.assembler.dev,11,2,286
